model,trial,phase,keyword_count,kl,direction_scope,direction_index,params_json,abl_params_json
gams,30,startup,41,0.044304247945547104,per layer,,"{""attn.o_proj.max_weight"": 1.205553186549131, ""attn.o_proj.max_weight_position"": 42.42374802702001, ""attn.o_proj.min_weight"": 0.8435246021918145, ""attn.o_proj.min_weight_distance"": 14.775927106813615, ""direction_index"": 42.265452583991916, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.6496884129223428, ""mlp.down_proj.max_weight_position"": 37.66474526610823, ""mlp.down_proj.min_weight"": 0.31628727225808084, ""mlp.down_proj.min_weight_distance"": 27.76658687183276}","{""attn.o_proj"": {""max_weight"": 1.205553186549131, ""max_weight_position"": 42.42374802702001, ""min_weight"": 1.01691377210493, ""min_weight_distance"": 14.775927106813615}, ""mlp.down_proj"": {""max_weight"": 0.6496884129223428, ""max_weight_position"": 37.66474526610823, ""min_weight"": 0.2054881759408895, ""min_weight_distance"": 27.76658687183276}}"
gams,31,startup,74,0.006799537688493729,per layer,,"{""attn.o_proj.max_weight"": 1.0422139367745518, ""attn.o_proj.max_weight_position"": 42.92311883441165, ""attn.o_proj.min_weight"": 0.04921718906405981, ""attn.o_proj.min_weight_distance"": 14.225669015521136, ""direction_index"": 36.55668868290575, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.6083769059297524, ""mlp.down_proj.max_weight_position"": 39.83799847414714, ""mlp.down_proj.min_weight"": 0.27974831235866426, ""mlp.down_proj.min_weight_distance"": 12.979372799424482}","{""attn.o_proj"": {""max_weight"": 1.0422139367745518, ""max_weight_position"": 42.92311883441165, ""min_weight"": 0.051294840371431186, ""min_weight_distance"": 14.225669015521136}, ""mlp.down_proj"": {""max_weight"": 0.6083769059297524, ""max_weight_position"": 39.83799847414714, ""min_weight"": 0.17019241271183408, ""min_weight_distance"": 12.979372799424482}}"
gams,32,startup,97,0.0026303089689463377,global,32.170342623064876,"{""attn.o_proj.max_weight"": 1.3226487694360323, ""attn.o_proj.max_weight_position"": 45.917182160245495, ""attn.o_proj.min_weight"": 0.9242628826344974, ""attn.o_proj.min_weight_distance"": 12.302249497785255, ""direction_index"": 32.170342623064876, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.1845694654086356, ""mlp.down_proj.max_weight_position"": 37.52305131397136, ""mlp.down_proj.min_weight"": 0.13274378159987776, ""mlp.down_proj.min_weight_distance"": 7.629444801626338}","{""attn.o_proj"": {""max_weight"": 1.3226487694360323, ""max_weight_position"": 45.917182160245495, ""min_weight"": 1.2224751643519178, ""min_weight_distance"": 12.302249497785255}, ""mlp.down_proj"": {""max_weight"": 1.1845694654086356, ""max_weight_position"": 37.52305131397136, ""min_weight"": 0.15724423040608787, ""min_weight_distance"": 7.629444801626338}}"
gams,33,startup,96,0.0026944782584905624,per layer,,"{""attn.o_proj.max_weight"": 1.3419170450155935, ""attn.o_proj.max_weight_position"": 45.83435158370315, ""attn.o_proj.min_weight"": 0.3460871558694677, ""attn.o_proj.min_weight_distance"": 8.643169640079961, ""direction_index"": 19.69205981300913, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.21511041227033506, ""mlp.down_proj.max_weight_position"": 44.97622696266346, ""mlp.down_proj.min_weight"": 0.012479316662447282, ""mlp.down_proj.min_weight_distance"": 25.723908048530696}","{""attn.o_proj"": {""max_weight"": 1.3419170450155935, ""max_weight_position"": 45.83435158370315, ""min_weight"": 0.4644202535222072, ""min_weight_distance"": 8.643169640079961}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 44.97622696266346, ""min_weight"": 0.0, ""min_weight_distance"": 25.723908048530696}}"
gams,34,startup,98,0.0010700109414756298,global,33.008329845916094,"{""attn.o_proj.max_weight"": 1.2068047908482846, ""attn.o_proj.max_weight_position"": 38.9877846162864, ""attn.o_proj.min_weight"": 0.1868274362903105, ""attn.o_proj.min_weight_distance"": 4.454890468639801, ""direction_index"": 33.008329845916094, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.058858661218297775, ""mlp.down_proj.max_weight_position"": 33.131881972437114, ""mlp.down_proj.min_weight"": 0.6163035772874993, ""mlp.down_proj.min_weight_distance"": 1.6639960337874107}","{""attn.o_proj"": {""max_weight"": 1.2068047908482846, ""max_weight_position"": 38.9877846162864, ""min_weight"": 0.2254642451770494, ""min_weight_distance"": 4.454890468639801}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 33.131881972437114, ""min_weight"": 0.0, ""min_weight_distance"": 1.6639960337874107}}"
gams,35,startup,44,0.013635966926813126,per layer,,"{""attn.o_proj.max_weight"": 1.457141455353892, ""attn.o_proj.max_weight_position"": 32.50819544471224, ""attn.o_proj.min_weight"": 0.034197903779960015, ""attn.o_proj.min_weight_distance"": 23.82266282462345, ""direction_index"": 37.712910759954994, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.14951531086397102, ""mlp.down_proj.max_weight_position"": 31.84905989809772, ""mlp.down_proj.min_weight"": 0.3636019500909804, ""mlp.down_proj.min_weight_distance"": 1.8299550871517556}","{""attn.o_proj"": {""max_weight"": 1.457141455353892, ""max_weight_position"": 32.50819544471224, ""min_weight"": 0.049831183283983296, ""min_weight_distance"": 23.82266282462345}, ""mlp.down_proj"": {""max_weight"": 0.14951531086397102, ""max_weight_position"": 31.84905989809772, ""min_weight"": 0.05436405859859901, ""min_weight_distance"": 1.8299550871517556}}"
gams,36,startup,40,0.026667842641472816,global,40.92608766475045,"{""attn.o_proj.max_weight"": 0.8805866320659838, ""attn.o_proj.max_weight_position"": 42.76856180894208, ""attn.o_proj.min_weight"": 0.9779337072418082, ""attn.o_proj.min_weight_distance"": 14.288024182734462, ""direction_index"": 40.92608766475045, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.2052854364245358, ""mlp.down_proj.max_weight_position"": 34.86792532843242, ""mlp.down_proj.min_weight"": 0.7589161983100051, ""mlp.down_proj.min_weight_distance"": 26.632785863219492}","{""attn.o_proj"": {""max_weight"": 0.8805866320659838, ""max_weight_position"": 42.76856180894208, ""min_weight"": 0.8611553496438656, ""min_weight_distance"": 14.288024182734462}, ""mlp.down_proj"": {""max_weight"": 1.2052854364245358, ""max_weight_position"": 34.86792532843242, ""min_weight"": 0.914710641289724, ""min_weight_distance"": 26.632785863219492}}"
gams,37,startup,97,0.006987635511904955,global,25.62812741013691,"{""attn.o_proj.max_weight"": 0.8634650166196551, ""attn.o_proj.max_weight_position"": 35.00604838143942, ""attn.o_proj.min_weight"": 0.8145166082909967, ""attn.o_proj.min_weight_distance"": 1.9935889089158465, ""direction_index"": 25.62812741013691, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3248362709407664, ""mlp.down_proj.max_weight_position"": 37.16360888284453, ""mlp.down_proj.min_weight"": 0.16095080919104532, ""mlp.down_proj.min_weight_distance"": 15.065154838734076}","{""attn.o_proj"": {""max_weight"": 0.8634650166196551, ""max_weight_position"": 35.00604838143942, ""min_weight"": 0.7033065967149706, ""min_weight_distance"": 1.9935889089158465}, ""mlp.down_proj"": {""max_weight"": 1.3248362709407664, ""max_weight_position"": 37.16360888284453, ""min_weight"": 0.2132334698535633, ""min_weight_distance"": 15.065154838734076}}"
gams,38,startup,98,0.001457433681935072,global,28.726301985396887,"{""attn.o_proj.max_weight"": 1.1245198985960119, ""attn.o_proj.max_weight_position"": 40.54072679299568, ""attn.o_proj.min_weight"": 0.13525010165780937, ""attn.o_proj.min_weight_distance"": 11.300147867429402, ""direction_index"": 28.726301985396887, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.21954369142123015, ""mlp.down_proj.max_weight_position"": 45.36964388891234, ""mlp.down_proj.min_weight"": 0.3711928459617799, ""mlp.down_proj.min_weight_distance"": 6.249751959549539}","{""attn.o_proj"": {""max_weight"": 1.1245198985960119, ""max_weight_position"": 40.54072679299568, ""min_weight"": 0.1520914306013401, ""min_weight_distance"": 11.300147867429402}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 45.36964388891234, ""min_weight"": 0.0, ""min_weight_distance"": 6.249751959549539}}"
gams,39,startup,91,0.004189885687083006,per layer,,"{""attn.o_proj.max_weight"": 0.821136473740773, ""attn.o_proj.max_weight_position"": 32.894097945113245, ""attn.o_proj.min_weight"": 0.6017175868107278, ""attn.o_proj.min_weight_distance"": 11.045423350330022, ""direction_index"": 27.972161766147913, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.2456345928381416, ""mlp.down_proj.max_weight_position"": 42.87884706793598, ""mlp.down_proj.min_weight"": 0.98480204415062, ""mlp.down_proj.min_weight_distance"": 5.610813857207085}","{""attn.o_proj"": {""max_weight"": 0.821136473740773, ""max_weight_position"": 32.894097945113245, ""min_weight"": 0.49409225742156854, ""min_weight_distance"": 11.045423350330022}, ""mlp.down_proj"": {""max_weight"": 0.2456345928381416, ""max_weight_position"": 42.87884706793598, ""min_weight"": 0.2419014491411071, ""min_weight_distance"": 5.610813857207085}}"
gams,40,startup,38,0.014699605293571949,global,32.04187289094359,"{""attn.o_proj.max_weight"": 1.1192766655794548, ""attn.o_proj.max_weight_position"": 31.082562757892905, ""attn.o_proj.min_weight"": 0.04007411920348303, ""attn.o_proj.min_weight_distance"": 20.179642521408283, ""direction_index"": 32.04187289094359, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.330161076552074, ""mlp.down_proj.max_weight_position"": 43.20461336154763, ""mlp.down_proj.min_weight"": 0.6771435097209595, ""mlp.down_proj.min_weight_distance"": 16.663112646301364}","{""attn.o_proj"": {""max_weight"": 1.1192766655794548, ""max_weight_position"": 31.082562757892905, ""min_weight"": 0.04485402651810808, ""min_weight_distance"": 20.179642521408283}, ""mlp.down_proj"": {""max_weight"": 1.330161076552074, ""max_weight_position"": 43.20461336154763, ""min_weight"": 0.9007099398706813, ""min_weight_distance"": 16.663112646301364}}"
gams,41,startup,43,0.02767256647348404,per layer,,"{""attn.o_proj.max_weight"": 0.8871654713186036, ""attn.o_proj.max_weight_position"": 35.573859739228766, ""attn.o_proj.min_weight"": 0.7466298988106123, ""attn.o_proj.min_weight_distance"": 25.90939340356853, ""direction_index"": 27.916640144412895, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.3946349771781381, ""mlp.down_proj.max_weight_position"": 45.09693840725191, ""mlp.down_proj.min_weight"": 0.23150000564704665, ""mlp.down_proj.min_weight_distance"": 27.094467043557504}","{""attn.o_proj"": {""max_weight"": 0.8871654713186036, ""max_weight_position"": 35.573859739228766, ""min_weight"": 0.6623842660788781, ""min_weight_distance"": 25.90939340356853}, ""mlp.down_proj"": {""max_weight"": 0.3946349771781381, ""max_weight_position"": 45.09693840725191, ""min_weight"": 0.0913579994452611, ""min_weight_distance"": 27.094467043557504}}"
gams,42,startup,49,0.012131468392908573,per layer,,"{""attn.o_proj.max_weight"": 0.9914719132125418, ""attn.o_proj.max_weight_position"": 46.81057253187694, ""attn.o_proj.min_weight"": 0.6956487695918402, ""attn.o_proj.min_weight_distance"": 16.90554481002505, ""direction_index"": 20.707173880117146, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.0927104465907158, ""mlp.down_proj.max_weight_position"": 35.522484050808224, ""mlp.down_proj.min_weight"": 0.08952500356210458, ""mlp.down_proj.min_weight_distance"": 10.280412108698776}","{""attn.o_proj"": {""max_weight"": 0.9914719132125418, ""max_weight_position"": 46.81057253187694, ""min_weight"": 0.6897162165111724, ""min_weight_distance"": 16.90554481002505}, ""mlp.down_proj"": {""max_weight"": 1.0927104465907158, ""max_weight_position"": 35.522484050808224, ""min_weight"": 0.09782490662338271, ""min_weight_distance"": 10.280412108698776}}"
gams,43,startup,43,0.017827561125159264,per layer,,"{""attn.o_proj.max_weight"": 1.3001684248538212, ""attn.o_proj.max_weight_position"": 32.08985260021106, ""attn.o_proj.min_weight"": 0.25262995261362176, ""attn.o_proj.min_weight_distance"": 21.93028725527035, ""direction_index"": 19.74196437508657, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.04773746643899546, ""mlp.down_proj.max_weight_position"": 31.856750941965675, ""mlp.down_proj.min_weight"": 0.715795166288015, ""mlp.down_proj.min_weight_distance"": 21.851661425348215}","{""attn.o_proj"": {""max_weight"": 1.3001684248538212, ""max_weight_position"": 32.08985260021106, ""min_weight"": 0.3284614875605481, ""min_weight_distance"": 21.93028725527035}, ""mlp.down_proj"": {""max_weight"": 0.04773746643899546, ""max_weight_position"": 31.856750941965675, ""min_weight"": 0.034170247727869286, ""min_weight_distance"": 21.851661425348215}}"
gams,44,startup,97,0.0016358256107196212,per layer,,"{""attn.o_proj.max_weight"": 0.8608309420938871, ""attn.o_proj.max_weight_position"": 46.3735620403464, ""attn.o_proj.min_weight"": 0.502590991896195, ""attn.o_proj.min_weight_distance"": 8.658475800852349, ""direction_index"": 39.7690645250466, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": -0.092752712610608, ""mlp.down_proj.max_weight_position"": 29.63871079480795, ""mlp.down_proj.min_weight"": 0.9992755258816318, ""mlp.down_proj.min_weight_distance"": 3.1835017901662406}","{""attn.o_proj"": {""max_weight"": 0.8608309420938871, ""max_weight_position"": 46.3735620403464, ""min_weight"": 0.43264587704190277, ""min_weight_distance"": 8.658475800852349}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 29.63871079480795, ""min_weight"": 0.0, ""min_weight_distance"": 3.1835017901662406}}"
gams,45,startup,87,0.008104189299046993,global,33.691115749168816,"{""attn.o_proj.max_weight"": 1.421942562175185, ""attn.o_proj.max_weight_position"": 31.527901420390748, ""attn.o_proj.min_weight"": 0.6502695878566195, ""attn.o_proj.min_weight_distance"": 25.246664793542234, ""direction_index"": 33.691115749168816, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.14674264560933245, ""mlp.down_proj.max_weight_position"": 30.914000792448224, ""mlp.down_proj.min_weight"": 0.36151160508403934, ""mlp.down_proj.min_weight_distance"": 12.747432535979712}","{""attn.o_proj"": {""max_weight"": 1.421942562175185, ""max_weight_position"": 31.527901420390748, ""min_weight"": 0.9246460038614431, ""min_weight_distance"": 25.246664793542234}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 30.914000792448224, ""min_weight"": 0.0, ""min_weight_distance"": 12.747432535979712}}"
gams,46,startup,98,0.0017511872574687004,global,25.20970557411984,"{""attn.o_proj.max_weight"": 1.0364867415484358, ""attn.o_proj.max_weight_position"": 38.53861980666168, ""attn.o_proj.min_weight"": 0.8368933166547248, ""attn.o_proj.min_weight_distance"": 9.969385806794154, ""direction_index"": 25.20970557411984, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.4151029466167038, ""mlp.down_proj.max_weight_position"": 35.45490983602075, ""mlp.down_proj.min_weight"": 0.39116532363649714, ""mlp.down_proj.min_weight_distance"": 1.431900881182661}","{""attn.o_proj"": {""max_weight"": 1.0364867415484358, ""max_weight_position"": 38.53861980666168, ""min_weight"": 0.867428826803119, ""min_weight_distance"": 9.969385806794154}, ""mlp.down_proj"": {""max_weight"": 1.4151029466167038, ""max_weight_position"": 35.45490983602075, ""min_weight"": 0.5535392020922837, ""min_weight_distance"": 1.431900881182661}}"
gams,47,startup,90,0.006140532437711954,global,38.28327271371856,"{""attn.o_proj.max_weight"": 1.3952361406377172, ""attn.o_proj.max_weight_position"": 33.90596335448413, ""attn.o_proj.min_weight"": 0.629061209478275, ""attn.o_proj.min_weight_distance"": 14.98287012005069, ""direction_index"": 38.28327271371856, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.29428359153216843, ""mlp.down_proj.max_weight_position"": 41.18497188653289, ""mlp.down_proj.min_weight"": 0.3351470873157041, ""mlp.down_proj.min_weight_distance"": 1.3224300221628427}","{""attn.o_proj"": {""max_weight"": 1.3952361406377172, ""max_weight_position"": 33.90596335448413, ""min_weight"": 0.877688934137363, ""min_weight_distance"": 14.98287012005069}, ""mlp.down_proj"": {""max_weight"": 0.29428359153216843, ""max_weight_position"": 41.18497188653289, ""min_weight"": 0.09862828854681065, ""min_weight_distance"": 1.3224300221628427}}"
gams,48,startup,91,0.00519563676789403,global,40.87239608615868,"{""attn.o_proj.max_weight"": 1.2525927062772837, ""attn.o_proj.max_weight_position"": 33.15227622365866, ""attn.o_proj.min_weight"": 0.7168953208903243, ""attn.o_proj.min_weight_distance"": 9.098398231975944, ""direction_index"": 40.87239608615868, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.1778839766101659, ""mlp.down_proj.max_weight_position"": 43.15584027763268, ""mlp.down_proj.min_weight"": 0.05089421168977348, ""mlp.down_proj.min_weight_distance"": 12.622494084876362}","{""attn.o_proj"": {""max_weight"": 1.2525927062772837, ""max_weight_position"": 33.15227622365866, ""min_weight"": 0.897977850111533, ""min_weight_distance"": 9.098398231975944}, ""mlp.down_proj"": {""max_weight"": 1.1778839766101659, ""max_weight_position"": 43.15584027763268, ""min_weight"": 0.05994747645158998, ""min_weight_distance"": 12.622494084876362}}"
