section,artifact,class,text,backing_workspace,linked_registry_claims,backing_exists,label_provenance
Experiment 1: Matched Heretic runs [ARTIFACT:art_vzhOPupFwE4M],art_vzhOPupFwE4M,OBSERVATION,"**Halved Gemma candidate grid.** The full 145-candidate grid (15 layers × candidates) was run for GaMS3, but the Gemma grid was halved (every 2nd layer, only positions -1 and -5) for GPU time constraints.",iter_1/gen_art/gen_art_experiment_1,,True,OTHER_ROUND_ARTIFACT
Experiment 1: Matched Heretic runs [ARTIFACT:art_vzhOPupFwE4M],art_vzhOPupFwE4M,INTERPRETATION,**Limits.** Two models are two units.,iter_1/gen_art/gen_art_experiment_1,,True,OTHER_ROUND_ARTIFACT
Experiment 1: Matched Heretic runs [ARTIFACT:art_vzhOPupFwE4M],art_vzhOPupFwE4M,INTERPRETATION,"Nothing here attributes the asymmetry to Slovene continual pretraining, instruction tuning, or any training stage.",iter_1/gen_art/gen_art_experiment_1,,True,OTHER_ROUND_ARTIFACT
Experiment 1: Matched Heretic runs [ARTIFACT:art_vzhOPupFwE4M],art_vzhOPupFwE4M,INTERPRETATION,"GaMS3 is a same-family reference, not a controlled derivative of this Gemma checkpoint.",iter_1/gen_art/gen_art_experiment_1,,True,OTHER_ROUND_ARTIFACT
Experiment 1: Matched Heretic runs [ARTIFACT:art_vzhOPupFwE4M],art_vzhOPupFwE4M,OBSERVATION,"The Gemma arm's resistance to abliteration is confounded with 4-bit NF4 quantization and the reduced 116-trial budget: the published bf16 200-trial Heretic edit of gemma-3-12b-it reaches 3/100 EN refusals [14], so this is not evidence that Gemma resists abliteration in general.",iter_1/gen_art/gen_art_experiment_1,,True,OTHER_ROUND_ARTIFACT
Experiment 1: Matched Heretic runs [ARTIFACT:art_vzhOPupFwE4M],art_vzhOPupFwE4M,INTERPRETATION,One optimizer seed per model; prompt-level CIs do not capture run-to-run optimizer variance.,iter_1/gen_art/gen_art_experiment_1,,True,OTHER_ROUND_ARTIFACT
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,INTERPRETATION,"**Goal.** Build a frozen bilingual (EN/SL) evaluation dataset that spans safety, utility, and mechanistic probing, using matched translation quality controls.",iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,OBSERVATION,"**Result.** The dataset contains 48,696 rows across 10 blocks (S1 to S7 families): S1 (Heretic direction/KL calibration, 2000 rows), S2 (semantic harmful/harmless pairs, 1664), S3 screen prompts (540 prompts + 640 utility items), S4 (StrongReject harmful/harmless twins, 1028), S5 (RefusEU [3], 2800), S5X (RefusEU cross-translations, 1400), S6 (XSTest over-refusal, 900), S7 (Slovenian LLM eval task",iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,OBSERVATION,"FLORES+ devtest, 2024).",iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,INTERPRETATION,Protocol hash: dc33bde4.,iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,OBSERVATION,"**Translation.** Slovene translations were produced by Gemini-2.5-flash (temperature 0) as the primary translator, with NLLB-200-distilled-1.3B as fallback for 8 rows where Gemini refused.",iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,OBSERVATION,Mean back-translation chrF was 81.25; 3 rows fell below chrF 40.,iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,OBSERVATION,Mean LaBSE cross-lingual similarity was 0.856.,iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,INTERPRETATION,"Quality control was automated only (back-translation chrF, LaBSE, GlotLID); no native-speaker review was conducted.",iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,OBSERVATION,"S5 (official RefusEU) EN and SL rows that share a row_id are NOT translations (0 of 1,400 pairs grade T); paired cross-language claims therefore use S5X only [Correction, iter 3: provenance note added from evaluation audit].",iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,INTERPRETATION,**Splits.** Items are assigned to halves A and B by SHA-1 hash of their semantic ID.,iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
Dataset construction [ARTIFACT:art_qdUCJWbc5kHh],art_qdUCJWbc5kHh,INTERPRETATION,This split is used throughout iteration 2 for placebo-controlled surrogacy analyses: English traits computed on half A predict English (placebo) and Slovene (test) on half B.,iter_1/gen_art/gen_art_dataset_1,,True,REAL_RUN
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"**Goal.** Screen whether the English-extracted refusal direction transfers to Slovene, using a 2×2 matrix (source language × evaluation language), increment tests, and multiple controls.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"This was a screen, not a confirmatory test.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"**Setup.** For each model, the experiment extracted refusal directions from half-A items using diff-in-means on harmful vs. harmless activations, separately for English and Slovene.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,It then applied 15 ablation conditions per model (activation steering at inference) to half-B items and measured refusal rates using keyword markers and an LLM judge.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"The judge was gpt-4.1 for all 1,596 outputs [Correction, iter 3: previous draft described a Qwen3-14B second judge for part of the outputs; the evaluation audit finds gpt-4.1 was the sole judge for exp3].",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,**Precision deviations.** Several deviations from the original plan were recorded.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"The Gemma candidate grid was cut to every-second layer and positions {-1, -5} for GPU time constraints.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,Translation used a system/user wrapper prompt because bare Gemini prompts elicited refusal.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,NLLB served as fallback for 22/1070 translation rows.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,Winsorization (q = 0.995) was applied to directions because one massive-activation dimension dominated the raw diff-in-means.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,FAILED_HYPOTHESIS,"**Validity gates.** The R validity gate (refusal readout Spearman correlation with judged refusal across 16 conditions) passed for Gemma (Spearman 0.91, AUROC 0.96) but failed for GaMS3 (Spearman 0.51, AUROC 0.70).",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,FAILED_HYPOTHESIS,The GaMS3 failure means the keyword-based refusal readout did not track actual refusal behaviour well enough for the screen's quantitative tests to be trusted.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"Per the frozen protocol (rule F6), the screen's primary outcome falls to the judged refusal rate for GaMS3.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"**Judged 2×2 table (gpt-4.1).** [Correction, iter 3: added from evaluation audit]",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,| Model | Condition | EN | SL |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,| GaMS3 | C0 no-op | 0.90 | 0.93 |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,| GaMS3 | C1 d_EN | 0.46 | 0.34 |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,| GaMS3 | C2 d_SL | 0.07 | 0.10 |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,| Gemma | C0 no-op | 0.83 | 1.00 |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,| Gemma | C1 d_EN | 0.07 | 0.85 |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,| Gemma | C2 d_SL | 0.29 | 0.93 |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"[Correction, iter 3: the previous draft reported Gemma EN baseline as ""99%""; the gpt-4.1 judged rate is 0.83.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,The d_EN ablation took Gemma EN from 0.83 to 0.07 while SL stayed at 0.85; d_SL took EN to 0.29 and SL to 0.93.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"The difference-in-differences for Gemma under d_EN is +0.61 [0.41, 0.78]: the Slovene drop was 0.61 units smaller than the English drop.]",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,FAILED_HYPOTHESIS,"**GaMS3 results.** Because the R validity gate failed, quantitative screen results for GaMS3 are exploratory. d_EN reduced GaMS3 from 0.90/0.93 (EN/SL) to 0.46/0.34, showing near-parallel reduction across languages.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"The DiD was -0.15 [-0.32, 0.02], not significantly different from zero.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,**Gemma results.** The Gemma validity gate passed.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,Applying the English refusal direction d_EN removed most English refusal (0.83 to 0.07) but Slovene refusal survived at 0.85.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,This is the first signal that the English direction misses Slovene refusal in Gemma.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,**Screen verdict.** WEAK.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,The predicted cross-language transfer contrast was reversed for Gemma.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"For GaMS3, the validity gate failure prevented a quantitative verdict.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"The screen provided the initial signal that English abliteration may miss Slovene refusal, motivating the confirmatory analyses in iteration 2.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,**Matched-efficacy grid.** Conditions rescaled so that English refusal dropped by equal amounts showed that Slovene refusal systematically persisted more than English refusal at every matched English decrement.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"The Heretic bridge mean gap was GaMS3 0.109 [0.06, 0.17] and Gemma 0.235 [0.16, 0.30] [Correction, iter 3: numbers from evaluation audit].",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"**Addition dose-response.** Increasing the steering coefficient (scaling up the English refusal direction) reduced both English and Slovene refusal, but Slovene always lagged behind English: at every dose level, Slovene retained more refusal than English.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,"[Correction, iter 4: The following tables were present in the original iteration-1 report but omitted from subsequent drafts.",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,Restored from iter_1/gen_report_text/gen_report_text/report.md.],iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,**Transfer matrix: fraction of same-language refusal drop achieved by cross-language direction (source: art_jxrJNc9o4QSp results).**,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,| | Evaluated in EN | Evaluated in SL |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,| **GaMS3** | | |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"| EN-derived direction | 1.00 | 0.96 (CI [0.93, 0.98]) |",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"| SL-derived direction | 0.81 (CI [0.79, 0.82]) | 1.00 |",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,| **Gemma** | | |,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"| EN-derived direction | 1.00 | 3.47 (CI [2.76, 4.90]) |",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,"| SL-derived direction | 0.66 (CI [0.61, 0.70]) | 1.00 |",iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,GaMS3 shows near-symmetric transfer: the English direction achieves 96% of the Slovene direction's Slovene effect.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,OBSERVATION,Gemma shows a pathological asymmetry: the English direction achieves a 3.47× overshoot in log-odds terms on Slovene.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
"Experiment 3: A1 screen, EN vs. SL refusal-direction transfer [ARTIFACT:art_jxrJ",art_jxrJNc9o4QSp,INTERPRETATION,The explanation is Gemma's Slovene refusal margin.,iter_1/gen_art/gen_art_experiment_3,,True,OTHER_ROUND_ARTIFACT
